FLY_GENE1	FLY_GENE2	PMID_METHOD	INTERACTION_PUBMEDS	PUBMEDURL	INTERACTION_DETECT_METHODS	INTERACTION_SOURCE	DATE_LAST_UPDATED	DATA_VERSION	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	DATA_SOURCE_URL
FBgn0003132	FBgn0030852	17007873(MI:0018(two hybrid))	17007873	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17007873&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pp1-13C	CG8316	pp	
FBgn0000547	FBgn0029830	16858411(MI:0096(pull down),MI:0018(two hybrid))	16858411	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=16858411&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	ed	Grip	pp	
FBgn0003371	FBgn0026598	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	Apc2	pp	
FBgn0003396	FBgn0011648	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	shn	Mad	pp	
FBgn0003371	FBgn0015609	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	CadN	pp	
FBgn0000711	FBgn0029895	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	flw	CG14441	pp	
FBgn0051057	FBgn0260934	15006350(MI:0045(experimental interac))	15006350	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15006350&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	tau	par-1	pp	
FBgn0010226	FBgn0010226	11358508(MI:0114(x-ray diffraction))	11358508	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11358508&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	GstS1	GstS1	pp	
FBgn0000392	FBgn0015218	14723848(MI:0096(pull down)),14685270(MI:0004(affinity chromatography technology),MI:0096(pull down)),unassigned4(MI:0045(experimental interaction detection))	14723848,14685270,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14723848,14685270,unassigned4&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	cup	eIF-4E	pp	
FBgn0000022	FBgn0000591	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	ac	E(spl)m8-HLH	pp	
FBgn0000022	FBgn0000137	8978666(MI:0686(unspecified method))	8978666	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=8978666&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ac	ase	pp	
FBgn0014141	FBgn0262473	9367441(MI:0018(two hybrid))	9367441	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9367441&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	cher	Tl	pp	
FBgn0000017	FBgn0000578	10220404(MI:0096(pull down)),unassigned4(MI:0045(experimental interaction detection))	10220404,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10220404,unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Abl	ena	pp	
FBgn0011674	FBgn0259173	unassigned4(MI:0045(experimental interaction detection)),11707517(MI:0018(two hybrid),MI:0096(pull down),MI:0686(unspecified method))	unassigned4,11707517	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,11707517&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	insc	corn	pp	
FBgn0003145	FBgn0020257	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	prd	ppa	pp	
FBgn0000256	FBgn0000308	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	capu	chic	pp	
FBgn0035976	FBgn0035977	21372849(MI:0107(surface plasmon resonance))	21372849	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21372849&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	PGRP-LC	PGRP-LF	pp	
FBgn0000577	FBgn0001148	9165116(MI:0686(unspecified method))	9165116	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9165116&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	en	gsb	pp	
FBgn0010768	FBgn0259986	17428824(MI:0096(pull down))	17428824	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17428824&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sqz	nab	pp	
FBgn0000459	FBgn0024807	unassigned4(MI:0045(experimental interaction detection)),12829713(MI:0096(pull down),MI:0018(two hybrid))	unassigned4,12829713	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,12829713&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	disco	DIP1	pp	
FBgn0004647	FBgn0004837	7954795(MI:0018(two hybrid),MI:0686(unspecified method)),21765394(MI:0007(anti tag coimmunoprecipitation)),8749394(MI:0018(two hybrid)),unassigned4(MI:0045(experimental interaction detection)),15668164(MI:0018(2 hybrid))	7954795,21765394,8749394,unassigned4,15668164	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=7954795,21765394,8749394,unassigned4,15668164&dopt=DocSum		IntAct-24-JAN-13,MINT-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	N	Su(H)	pp	
FBgn0028980	FBgn0261823	11397012(MI:0096(pull down),MI:0018(2 hybrid),MI:0004(affinity chromatography technology),MI:0018(two hybrid))	11397012	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11397012&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	tan	Asx	pp	
FBgn0038578	FBgn0039923	20353594(MI:0007(anti tag coimmunoprecipitation))	20353594	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20353594&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	MED17	MED26	pp	
FBgn0002543	FBgn0264089	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	lea	sli	pp	
FBgn0027885	FBgn0263198	19387494(MI:0018(two hybrid))	19387494	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19387494&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	Aac11	Acn	pp	
FBgn0001291	FBgn0001291	11554782(MI:0018(2 hybrid))	11554782	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11554782&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	Jra	Jra	pp	
FBgn0003022	FBgn0004106	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Ote	cdc2	pp	
FBgn0032690	FBgn0039044	20308539(MI:0004(affinity chromatography technology))	20308539	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20308539&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	CG10333	p53	pp	
FBgn0001291	FBgn0032691	20813260(MI:0004(affinity chromatography technology),MI:0006(anti bait coimmunoprecipitation))	20813260	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20813260&dopt=DocSum		BioGRID-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	Jra	Atac2	pp	
FBgn0004107	FBgn0022772	16188887(MI:0415(enzymatic study))	16188887	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=16188887&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	cdc2c	Orc1	pp	
FBgn0036652	FBgn0053196	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	CG13032	dp	pp	
FBgn0014388	FBgn0020224	unassigned4(MI:0045(experimental interaction detection)),11053437(MI:0004(affinity chromatography technology))	unassigned4,11053437	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,11053437&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	sty	Cbl	pp	
FBgn0014396	FBgn0030863	11585911(MI:0004(affinity chromatography technology))	11585911	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11585911&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	tim	CG8188	pp	
FBgn0000253	FBgn0011230	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Cam	poe	pp	
FBgn0000405	FBgn0002914	11847115(MI:0686(unspecified method))	11847115	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11847115&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	CycB	Myb	pp	
FBgn0002734	FBgn0020496	9524128(MI:0018(two hybrid))	9524128	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9524128&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	E(spl)m?-HLH	CtBP	pp	
FBgn0004106	FBgn0010382	17431409(MI:0006(anti bait coimmunoprecipitation)),7809159(MI:0018(two hybrid))	17431409,7809159	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17431409,7809159&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	cdc2	CycE	pp	
FBgn0003607	FBgn0263667	22569554(MI:0096(pull down))	22569554	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22569554&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Su(var)205	Lpt	pp	
FBgn0000319	FBgn0001308	20111007(MI:0007(anti tag coimmunoprecipitation))	20111007	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20111007&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	Chc	Khc	pp	
FBgn0005592	FBgn0020299	12767830(MI:0018(2 hybrid),MI:0018(two hybrid))	12767830	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12767830&dopt=DocSum		BIND-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	btl	stumps	pp	
FBgn0002783	FBgn0042085	15060132(MI:0004(affinity chromatography technology))	15060132	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15060132&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	mor	Bap170	pp	
FBgn0000577	FBgn0001139	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	en	gro	pp	
FBgn0000382	FBgn0043884	11782402(MI:0686(unspecified method))	11782402	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11782402&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	csw	mask	pp	
FBgn0000250	FBgn0003882	9367441(MI:0006(anti bait coimmunoprecipitation))	9367441	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9367441&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	cact	tub	pp	
FBgn0000114	FBgn0263396	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	aret	sqd	pp	
FBgn0031456	FBgn0040284	12134081(MI:0686(unspecified method),MI:0047(far western blotting))	12134081	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12134081&dopt=DocSum		BIND-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	Trn-SR	SF2	pp	
FBgn0000635	FBgn0034113	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	CG8060	pp	
FBgn0010379	FBgn0038197	12893776(MI:0415(enzymatic study),MI:0686(unspecified method)),12908874(MI:0686(unspecified method))	12893776,12908874	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12893776,12908874&dopt=DocSum		BioGRID-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	Akt1	foxo	pp	
FBgn0003944	FBgn0024921	16455680(MI:0018(two hybrid))	16455680	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=16455680&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Ubx	Trn	pp	
FBgn0020299	FBgn0034706	12767830(MI:0018(2 hybrid),MI:0018(two hybrid))	12767830	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12767830&dopt=DocSum		BIND-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	stumps	CG11275	pp	
FBgn0004103	FBgn0031549	17007873(MI:0018(two hybrid))	17007873	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17007873&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pp1-87B	Spindly	pp	
FBgn0032240	FBgn0261068	20353594(MI:0007(anti tag coimmunoprecipitation))	20353594	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20353594&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	CG17768	LSm7	pp	
FBgn0003944	FBgn0051618	15386022(MI:0030(crosslink))	15386022	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15386022&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	Ubx	His2A:CG31618	pp	
FBgn0000273	FBgn0025866	19694808(MI:0424(protein kinase assay))	19694808	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19694808&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	Pka-C1	CalpB	pp	
FBgn0001150	FBgn0010355	15143281(MI:0045(experimental interac))	15143281	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15143281&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	gt	Taf1	pp	
FBgn0011259	FBgn0026427	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sema-1a	Su(var)2-HP2	pp	
FBgn0032705	FBgn0039638	19369198(MI:0004(affinity chromatography technology))	19369198	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19369198&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Grip71	dgt6	pp	
FBgn0020622	FBgn0036005	22068330(MI:0007(anti tag coimmunoprecipitation))	22068330	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22068330&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pi3K21B	pall	pp	
FBgn0004636	FBgn0026376	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	R	Rgl	pp	
FBgn0022382	FBgn0027932	10480936(MI:0004(affinity chromatography technology),MI:0096(pull down))	10480936	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10480936&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Pka-R2	Akap200	pp	
FBgn0003429	FBgn0264087	9539129(MI:0007(anti tag coimmunoprecipitation),MI:0018(two hybrid),MI:0096(pull down),MI:0006(anti bait coimmunoprecipitation)),10230800(MI:0019(coip)),unassigned4(MI:0045(experimental interaction detection))	9539129,10230800,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9539129,10230800,unassigned4&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	slo	Slob	pp	
FBgn0003132	FBgn0051457	17007873(MI:0018(two hybrid))	17007873	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17007873&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pp1-13C	CG31457	pp	
FBgn0028974	FBgn0034118	18034162(MI:0006(anti bait coimmunoprecipitation))	18034162	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18034162&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	xmas-2	Nup62	pp	
FBgn0039280	FBgn0043002	20813260(MI:0007(anti tag coimmunoprecipitation),MI:0004(affinity chromatography technology)),22345504(MI:0004(affinity chromatography technology))	20813260,22345504	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20813260,22345504&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	Mocs2	Chrac-14	pp	
FBgn0001168	FBgn0037384	21343912(MI:0018(two hybrid),MI:0096(pull down))	21343912	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21343912&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	h	dgrn	pp	
FBgn0010441	FBgn0026318	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	pll	Traf6	pp	
FBgn0000711	FBgn0264695	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	flw	Mhc	pp	
FBgn0003134	FBgn0052685	17007873(MI:0018(two hybrid))	17007873	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17007873&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pp1?-96A	ZAP3	pp	
FBgn0004828	FBgn0086908	20498723(MI:0415(enzymatic study))	20498723	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20498723&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	His3.3B	egg	pp	
FBgn0029113	FBgn0264607	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Uba2	CaMKII	pp	
FBgn0015402	FBgn0021818	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	ksr	cnk	pp	
FBgn0000629	FBgn0263979	17762866(MI:0676(tandem affinity purification)),11124122(MI:0004(affinity chromatography technology),MI:0096(pull down),MI:0071(molecular sieving),MI:0226(ion exchange chromatography),MI:0686(unspecified method)),12533794(MI:0096(pull down)),12697833(MI:0071(molecular sieving))	17762866,11124122,12533794,12697833	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17762866,11124122,12533794,12697833&dopt=DocSum		MINT-24-JAN-13,BioGRID-24-JAN-13,IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	E(z)	Caf1	pp	
FBgn0011259	FBgn0034135	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sema-1a	Syn2	pp	
FBgn0028734	FBgn0087035	12368260(MI:0686(unspecified method),MI:0004(affinity chromatography technology)),12368261(MI:0686(unspecified method),MI:0004(affinity chromatography technology),MI:0096(pull down),MI:0676(tandem affinity purification)),15231716(MI:0004(affinity chromatography technology))	12368260,12368261,15231716	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12368260,12368261,15231716&dopt=DocSum		BIND-24-JAN-13,BioGRID-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	Fmr1	AGO2	pp	
FBgn0000533	FBgn0002926	1425342(MI:0686(unspecified method))	1425342	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=1425342&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ea	ndl	pp	
FBgn0000060	FBgn0004198	10471713(MI:0686(unspecified method))	10471713	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10471713&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	agn	ct	pp	
FBgn0011259	FBgn0085478	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sema-1a	CG34449	pp	
FBgn0020496	FBgn0020496	21468031(MI:0007(anti tag coimmunoprecipitation))	21468031	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21468031&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	CtBP	CtBP	pp	
FBgn0053865	FBgn0261823	20436459(MI:0415(enzymatic study))	20436459	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20436459&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	His2A:CG33865	Asx	pp	
FBgn0022786	FBgn0029094	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Hira	asf1	pp	
FBgn0038746	FBgn0264492	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Surf6	CkII?	pp	
FBgn0010382	FBgn0015509	14623823(MI:0004(affinity chromatography technology))	14623823	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14623823&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	CycE	lin19	pp	
FBgn0003256	FBgn0262582	17255944(MI:0018(two hybrid),MI:0096(pull down))	17255944	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17255944&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	rl	cic	pp	
FBgn0011715	FBgn0031377	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Snr1	CG15356	pp	
FBgn0000635	FBgn0263706	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	CG43658	pp	
FBgn0000635	FBgn0264754	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	btsz	pp	
FBgn0000635	FBgn0261397	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	didum	pp	
FBgn0004009	FBgn0027343	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	wg	fz3	pp	
FBgn0011655	FBgn0025800	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Med	Smox	pp	
