FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	C_LEU	C_LACZ	C_SUM	MATRIX	IST	MATRIX_DETECTIONS	ISTS_RFCS	DATA_VERSION	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0038737	FBgn0034499	15	15	24	38	Untouched Proteome 2010	unpublished	14-SEP-10	2	3	6	Yes	No	2	0	2013_02	04-FEB-13		CG11447	Cpr56F	pp	MI:0727 (yeast two-hybrid)
FBgn0032345	FBgn0034499	23	23	24	38	Untouched Proteome 2010	unpublished	14-SEP-10	1	2	3	Yes	No	2	0	2013_02	04-FEB-13		CG14921	Cpr56F	pp	MI:0727 (yeast two-hybrid)
FBgn0034200	FBgn0034499	24	25	24	38	Untouched Proteome 2010	unpublished	14-SEP-10	0	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG11395	Cpr56F	pp	MI:0727 (yeast two-hybrid)
FBgn0030352	FBgn0034499	13	13	24	38	Untouched Proteome 2010	unpublished	14-SEP-10	1	2	3	Yes	No	2	0	2013_02	04-FEB-13		CG15738	Cpr56F	pp	MI:0727 (yeast two-hybrid)
FBgn0032431	FBgn0034499	10	10	24	38	Untouched Proteome 2010	unpublished	14-SEP-10	1	3	4	Yes	No	2	0	2013_02	04-FEB-13		CG5435	Cpr56F	pp	MI:0727 (yeast two-hybrid)
FBgn0039627	FBgn0030623	32	35	4	9	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG11837	PPYR1	pp	MI:0727 (yeast two-hybrid)
FBgn0031821	FBgn0030623	8	8	4	9	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		KFase	PPYR1	pp	MI:0727 (yeast two-hybrid)
FBgn0031821	FBgn0031494	8	8	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	4	6	Yes	No	3	0	2013_02	04-FEB-13		KFase	CG17219	pp	MI:0727 (yeast two-hybrid)
FBgn0040647	FBgn0032494	19	19	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG10987	CG5945	pp	MI:0727 (yeast two-hybrid)
FBgn0264087	FBgn0035238	47	47	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	0	2	2	Yes	No	2	0	2013_02	04-FEB-13		Slob	CG12104	pp	MI:0727 (yeast two-hybrid)
FBgn0040647	FBgn0035063	19	19	6	6	Untouched Proteome 2010	unpublished	14-SEP-10	1	2	3	Yes	No	2	0	2013_02	04-FEB-13		CG10987	Eap	pp	MI:0727 (yeast two-hybrid)
FBgn0034086	FBgn0035063	7	7	6	6	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG8441	Eap	pp	MI:0727 (yeast two-hybrid)
FBgn0052576	FBgn0004034	10	10	9	9	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG32576	y	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0015572	25	25	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12128	?-Est4	pp	MI:0727 (yeast two-hybrid)
FBgn0034899	FBgn0034617	35	37	7	12	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG13560	CG9754	pp	MI:0727 (yeast two-hybrid)
FBgn0032330	FBgn0034617	31	31	7	12	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Samuel	CG9754	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0034617	25	25	7	12	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12128	CG9754	pp	MI:0727 (yeast two-hybrid)
FBgn0029858	FBgn0034617	60	60	7	12	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG15896	CG9754	pp	MI:0727 (yeast two-hybrid)
FBgn0034109	FBgn0037780	39	39	6	6	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG7747	CG3925	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0037780	25	25	6	6	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12128	CG3925	pp	MI:0727 (yeast two-hybrid)
FBgn0032330	FBgn0053099	31	31	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Samuel	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0263111	FBgn0053099	36	36	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		cac	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0085382	FBgn0053099	36	38	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG34353	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0010591	FBgn0053099	28	28	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Sply	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0034109	FBgn0053099	39	39	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG7747	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0038601	FBgn0053099	25	25	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG18600	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0035608	FBgn0053099	15	15	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		blanks	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0032896	FBgn0053099	16	17	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG14400	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0020908	FBgn0053099	18	18	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Scp1	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0265296	FBgn0053099	20	20	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Dscam2	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0053099	25	25	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12128	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0264270	FBgn0053099	30	30	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	3	2	4	Yes	No	2	0	2013_02	04-FEB-13		Sxl	CG33099	pp	MI:0727 (yeast two-hybrid)
FBgn0044871	FBgn0037140	32	35	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Gos28	CG7442	pp	MI:0727 (yeast two-hybrid)
FBgn0029858	FBgn0037140	60	60	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG15896	CG7442	pp	MI:0727 (yeast two-hybrid)
FBgn0034899	FBgn0039858	35	37	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		CG13560	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0032330	FBgn0039858	31	31	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		Samuel	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0263111	FBgn0039858	36	36	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		cac	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0034109	FBgn0039858	39	39	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		CG7747	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0051719	FBgn0039858	6	6	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	4	0	2013_02	04-FEB-13		RluA-1	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0039627	FBgn0039858	32	35	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	3	0	2013_02	04-FEB-13		CG11837	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0032631	FBgn0039858	19	19	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	3	Yes	No	4	0	2013_02	04-FEB-13		CG15140	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0032896	FBgn0039858	16	17	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG14400	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0020908	FBgn0039858	18	18	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		Scp1	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0039858	25	25	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		CG12128	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0029858	FBgn0039858	60	60	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG15896	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0031302	FBgn0039858	14	14	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	3	0	2013_02	04-FEB-13		CG14340	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0038601	FBgn0039858	25	25	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG18600	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0037436	FBgn0039858	7	7	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Hr83	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0004003	FBgn0039858	39	39	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		wbl	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0264270	FBgn0039858	30	30	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Sxl	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0032445	FBgn0039858	4	4	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG6153	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0046763	FBgn0039858	12	12	54	95	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG17278	CycG	pp	MI:0727 (yeast two-hybrid)
FBgn0034899	FBgn0002780	35	37	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG13560	mod	pp	MI:0727 (yeast two-hybrid)
FBgn0039627	FBgn0002780	32	35	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG11837	mod	pp	MI:0727 (yeast two-hybrid)
FBgn0033473	FBgn0002780	25	25	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12128	mod	pp	MI:0727 (yeast two-hybrid)
FBgn0263980	FBgn0036302	38	38	1	3	Untouched Proteome 2010	unpublished	14-SEP-10	3	1	4	Yes	No	2	0	2013_02	04-FEB-13		CG43729	sowah	pp	MI:0727 (yeast two-hybrid)
FBgn0031372	FBgn0034120	43	43	2	5	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG7295	CG15710	pp	MI:0727 (yeast two-hybrid)
FBgn0040730	FBgn0004171	29	35	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	3	6	Yes	No	2	0	2013_02	04-FEB-13		CG15127	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0261803	FBgn0004171	27	27	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	3	6	Yes	No	2	0	2013_02	04-FEB-13		CG42749	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0263705	FBgn0004171	8	8	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	1	4	Yes	No	2	0	2013_02	04-FEB-13		Myo10A	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0027364	FBgn0004171	103	106	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	2	5	Yes	No	2	0	2013_02	04-FEB-13		Six4	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0031372	FBgn0004171	43	43	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	1	4	Yes	No	2	0	2013_02	04-FEB-13		CG7295	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0034939	FBgn0004171	3	3	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	2	5	Yes	No	2	0	2013_02	04-FEB-13		thoc5	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0035426	FBgn0004171	7	8	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	2	4	7	Yes	No	2	0	2013_02	04-FEB-13		CG12078	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0034200	FBgn0004171	24	25	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	4	7	Yes	No	2	0	2013_02	04-FEB-13		CG11395	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0031836	FBgn0004171	7	7	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	1	3	4	Yes	No	2	0	2013_02	04-FEB-13		CG11050	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0040102	FBgn0004171	37	37	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	2	1	3	Yes	No	2	0	2013_02	04-FEB-13		lectin-24Db	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0040348	FBgn0004171	22	22	11	11	Untouched Proteome 2010	unpublished	14-SEP-10	3	2	5	Yes	No	2	0	2013_02	04-FEB-13		CG3703	Mst98Cb	pp	MI:0727 (yeast two-hybrid)
FBgn0037753	FBgn0040368	14	14	3	3	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG12947	eIF4E-7	pp	MI:0727 (yeast two-hybrid)
FBgn0031392	FBgn0040368	4	4	3	3	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		AIF	eIF4E-7	pp	MI:0727 (yeast two-hybrid)
FBgn0261803	FBgn0020906	27	27	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG42749	Jon25Bi	pp	MI:0727 (yeast two-hybrid)
FBgn0031372	FBgn0020906	43	43	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG7295	Jon25Bi	pp	MI:0727 (yeast two-hybrid)
FBgn0037753	FBgn0004597	14	14	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12947	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0032896	FBgn0004597	16	17	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG14400	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0010591	FBgn0004597	28	28	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Sply	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0264606	FBgn0004597	15	15	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG43955	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0027364	FBgn0004597	103	106	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Six4	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0037436	FBgn0004597	7	7	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Hr83	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0020908	FBgn0004597	18	18	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Scp1	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0000719	FBgn0004597	52	52	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		fog	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0030693	FBgn0004597	24	25	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG8974	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0040102	FBgn0004597	37	37	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		lectin-24Db	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0038765	FBgn0004597	4	4	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG4424	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0036923	FBgn0004597	19	19	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG17732	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0037382	FBgn0004597	54	54	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Hpr1	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0030352	FBgn0004597	13	13	37	40	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG15738	CycC	pp	MI:0727 (yeast two-hybrid)
FBgn0053179	FBgn0038123	1	1	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	1	1	2	Yes	No	2	0	2013_02	04-FEB-13		beat-IIIb	CG8508	pp	MI:0727 (yeast two-hybrid)
FBgn0037753	FBgn0038123	14	14	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12947	CG8508	pp	MI:0727 (yeast two-hybrid)
FBgn0035455	FBgn0038123	6	6	4	4	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG10862	CG8508	pp	MI:0727 (yeast two-hybrid)
FBgn0261803	FBgn0034519	27	27	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG42749	CG18065	pp	MI:0727 (yeast two-hybrid)
FBgn0031372	FBgn0034519	43	43	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG7295	CG18065	pp	MI:0727 (yeast two-hybrid)
FBgn0040102	FBgn0034519	37	37	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		lectin-24Db	CG18065	pp	MI:0727 (yeast two-hybrid)
FBgn0040348	FBgn0034519	22	22	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG3703	CG18065	pp	MI:0727 (yeast two-hybrid)
FBgn0035197	FBgn0036905	7	7	3	6	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG9130	CG14101	pp	MI:0727 (yeast two-hybrid)
FBgn0036183	FBgn0034507	49	49	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	1	1	2	Yes	No	2	0	2013_02	04-FEB-13		CG6083	CG11192	pp	MI:0727 (yeast two-hybrid)
FBgn0040102	FBgn0034507	37	37	2	2	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		lectin-24Db	CG11192	pp	MI:0727 (yeast two-hybrid)
FBgn0040102	FBgn0038705	37	37	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		lectin-24Db	CG11626	pp	MI:0727 (yeast two-hybrid)
FBgn0042178	FBgn0030011	21	21	27	27	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG32165	G?5	pp	MI:0727 (yeast two-hybrid)
FBgn0027364	FBgn0037520	103	106	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		Six4	CG18268	pp	MI:0727 (yeast two-hybrid)
FBgn0039941	FBgn0033884	5	5	9	9	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	3	0	2013_02	04-FEB-13		CG17167	CG13344	pp	MI:0727 (yeast two-hybrid)
FBgn0042199	FBgn0033884	11	11	9	9	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG13713	CG13344	pp	MI:0727 (yeast two-hybrid)
FBgn0040647	FBgn0033884	19	19	9	9	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG10987	CG13344	pp	MI:0727 (yeast two-hybrid)
FBgn0033512	FBgn0033884	33	33	9	9	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG12902	CG13344	pp	MI:0727 (yeast two-hybrid)
FBgn0039856	FBgn0033356	69	69	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	2	2	4	Yes	No	2	0	2013_02	04-FEB-13		CG1774	CG8229	pp	MI:0727 (yeast two-hybrid)
FBgn0004003	FBgn0031682	39	39	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		wbl	CG5828	pp	MI:0727 (yeast two-hybrid)
FBgn0035857	FBgn0030510	18	18	1	1	Untouched Proteome 2010	unpublished	14-SEP-10	0	3	3	Yes	No	2	0	2013_02	04-FEB-13		CG8006	CG12177	pp	MI:0727 (yeast two-hybrid)
FBgn0032031	FBgn0037917	22	22	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG13390	wkd	pp	MI:0727 (yeast two-hybrid)
FBgn0035873	FBgn0037917	11	11	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG13670	wkd	pp	MI:0727 (yeast two-hybrid)
FBgn0039856	FBgn0037917	69	69	5	5	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG1774	wkd	pp	MI:0727 (yeast two-hybrid)
FBgn0051663	FBgn0042098	21	25	3	3	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG31663	CG18735	pp	MI:0727 (yeast two-hybrid)
FBgn0039856	FBgn0036272	69	69	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		CG1774	CG4300	pp	MI:0727 (yeast two-hybrid)
FBgn0037339	FBgn0036272	21	21	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	3	0	2013_02	04-FEB-13		Pi4KII?	CG4300	pp	MI:0727 (yeast two-hybrid)
FBgn0011476	FBgn0035273	22	22	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		l(3)neo43	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0263111	FBgn0035273	36	36	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	3	2	5	Yes	No	2	0	2013_02	04-FEB-13		cac	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0035857	FBgn0035273	18	18	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG8006	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0038601	FBgn0035273	25	25	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	3	0	3	Yes	No	2	0	2013_02	04-FEB-13		CG18600	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0004003	FBgn0035273	39	39	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		wbl	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0037525	FBgn0035273	7	7	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG17816	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0038463	FBgn0035273	4	4	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG3534	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0031119	FBgn0035273	4	6	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG1812	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0037339	FBgn0035273	21	21	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		Pi4KII?	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0051004	FBgn0035273	6	6	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	2	0	2	Yes	No	2	0	2013_02	04-FEB-13		CG31004	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0263980	FBgn0035273	38	38	15	15	Untouched Proteome 2010	unpublished	14-SEP-10	3	1	4	Yes	No	2	0	2013_02	04-FEB-13		CG43729	CG12020	pp	MI:0727 (yeast two-hybrid)
FBgn0038601	FBgn0036272	25	25	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		CG18600	CG4300	pp	MI:0727 (yeast two-hybrid)
FBgn0004003	FBgn0036272	39	39	14	14	Untouched Proteome 2010	unpublished	14-SEP-10	1	0	1	Yes	No	2	0	2013_02	04-FEB-13		wbl	CG4300	pp	MI:0727 (yeast two-hybrid)
